262,917,1
193,938,1
298,539,1
489,212,1
721,400,1
5,501,1
929,308,1
533,207,1
705,651,1
582,30,1
143,523,1
884,862,1
921,912,1
811,311,1
445,497,1
529,686,1
901,301,1
776,961,1
149,511,1
651,313,1
217,835,1
348,829,1
93,664,1
360,442,1
445,253,1
636,524,1
993,568,1
287,742,1
688,857,1
501,553,1
330,860,1
325,474,1
660,680,1
74,482,1
400,978,1
323,857,1
540,136,1
817,948,1
803,367,1
955,587,1
566,508,1
258,147,1
264,470,1
508,482,1
985,598,1
52,26,1
518,238,1
674,681,1
286,622,1
771,895,1
395,322,1
408,295,1
281,682,1
268,77,1
328,399,1
551,373,1
781,713,1
338,11,1
525,933,1
986,616,1
271,519,1
922,936,1
387,127,1
64,170,1
969,320,1
141,782,1
371,165,1
440,842,1
678,99,1
335,9,1
85,905,1
95,359,1
375,105,1
876,365,1
740,160,1
412,974,1
674,922,1
686,333,1
140,273,1
116,597,1
404,646,1
122,995,1
757,758,1
185,226,1
434,851,1
289,17,1
623,372,1
924,564,1
893,469,1
750,361,1
610,989,1
584,56,1
678,945,1
946,586,1
306,705,1
475,687,1
241,443,1
616,266,1
95,789,1
116,342,1
42,395,1
377,236,1
93,125,1
244,237,1
411,945,1
572,723,1
387,237,1
482,105,1
710,324,1
509,572,1
762,80,1
534,602,1
949,910,1
164,430,1
23,198,1
762,775,1
915,967,1
357,814,1
571,333,1
469,643,1
902,737,1
650,719,1
792,170,1
928,428,1
507,549,1
530,903,1
586,851,1
262,90,1
387,330,1
416,977,1
254,890,1
766,302,1
543,970,1
656,960,1
908,114,1
726,297,1
938,576,1
914,252,1
494,276,1
363,214,1
422,325,1
775,203,1
362,10,1
846,153,1
707,30,1
350,868,1
148,625,1
820,835,1
643,625,1
68,609,1
146,702,1
236,315,1
547,168,1
818,251,1
571,738,1
528,289,1
198,671,1
273,144,1
382,218,1
119,720,1
232,473,1
529,735,1
449,41,1
230,240,1
696,12,1
553,811,1
856,851,1
696,562,1
858,683,1
478,794,1
626,183,1
565,826,1
5,516,1
796,217,1
914,458,1
949,573,1
596,756,1
624,771,1
389,629,1
146,582,1
313,302,1
652,713,1
302,278,1
996,938,1
369,474,1
604,975,1
447,499,1
800,997,1
216,229,1
517,502,1
274,794,1
39,581,1
661,497,1
555,249,1
440,561,1
389,837,1
350,321,1
338,316,1
136,163,1
558,384,1
778,582,1
768,159,1
994,803,1
107,221,1
347,831,1
426,263,1
818,993,1
670,566,1
771,269,1
98,487,1
676,175,1
92,503,1
279,336,1
112,845,1
631,276,1
377,814,1
120,697,1
441,600,1
218,4,1
564,325,1
110,757,1
209,343,1
895,602,1
935,556,1
199,513,1
540,598,1
210,955,1
445,849,1
117,262,1
62,655,1
882,138,1
913,881,1
477,706,1
70,318,1
669,363,1
967,309,1
580,528,1
43,331,1
866,917,1
127,878,1
173,778,1
74,926,1
485,177,1
399,801,1
710,318,1
82,344,1
60,205,1
68,580,1
340,366,1
846,276,1
543,84,1
133,494,1
161,105,1
347,107,1
741,722,1
6,512,1
683,119,1
739,606,1
920,973,1
125,748,1
283,40,1
395,906,1
510,414,1
948,422,1
935,721,1
391,47,1
817,751,1
728,578,1
713,376,1
518,505,1
722,243,1
833,657,1
554,79,1
486,856,1
838,145,1
993,312,1
566,741,1
715,351,1
297,174,1
247,775,1
295,836,1
150,223,1
454,410,1
5,218,1
149,180,1
140,122,1
188,124,1
907,28,1
799,637,1
509,512,1
823,865,1
791,126,1
493,234,1
634,516,1
353,177,1
131,118,1
14,277,1
345,537,1
259,897,1
150,942,1
620,62,1
490,503,1
731,183,1
4,229,1
717,314,1
679,40,1
415,395,1
88,705,1
927,631,1
295,936,1
340,333,1
437,640,1
754,32,1
218,524,1
490,994,1
329,844,1
15,991,1
2,341,1
61,62,1
898,916,1
542,239,1
938,82,1
206,896,1
838,533,1
656,935,1
78,373,1
900,383,1
941,171,1
637,580,1
688,990,1
629,397,1
801,775,1
192,938,1
498,833,1
713,510,1
908,175,1
999,940,1
131,838,1
690,158,1
647,813,1
41,128,1
25,851,1
910,848,1
242,866,1
979,772,1
821,74,1
483,788,1
621,365,1
800,504,1
867,502,1
629,978,1
555,903,1
805,967,1
506,168,1
448,370,1
98,443,1
377,923,1
461,328,1
543,525,1
356,702,1
992,411,1
267,376,1
925,335,1
238,346,1
300,121,1
655,444,1
322,64,1
275,914,1
316,517,1
552,12,1
267,628,1
697,829,1
366,699,1
517,167,1
978,205,1
986,832,1
660,120,1
419,78,1
516,298,1
247,837,1
941,148,1
346,669,1
44,54,1
886,969,1
517,801,1
372,137,1
192,407,1
507,843,1
596,387,1
62,676,1
864,747,1
390,756,1
13,197,1
964,223,1
336,344,1
231,769,1
159,524,1
226,562,1
600,636,1
797,47,1
589,207,1
334,765,1
467,802,1
172,218,1
451,256,1
281,79,1
489,362,1
447,44,1
607,387,1
889,210,1
624,62,1
352,522,1
571,863,1
458,323,1
40,939,1
862,51,1
914,169,1
966,647,1
15,226,1
490,325,1
350,940,1
208,515,1
959,689,1
335,533,1
333,322,1
494,60,1
195,87,1
633,548,1
69,950,1
975,634,1
673,158,1
302,734,1
90,433,1
58,80,1
856,591,1
693,557,1
543,617,1
312,997,1
575,793,1
694,208,1
918,455,1
155,234,1
393,781,1
147,984,1
351,977,1
775,832,1
677,234,1
195,754,1
250,228,1
313,423,1
472,76,1
247,241,1
310,798,1
359,178,1
929,476,1
560,843,1
531,843,1
179,200,1
739,512,1
405,680,1
739,316,1
888,39,1
893,765,1
639,198,1
205,974,1
58,953,1
719,118,1
278,969,1
703,934,1
242,583,1
4,956,1
177,375,1
719,788,1
587,758,1
655,26,1
433,326,1
305,221,1
289,618,1
208,866,1
473,532,1
528,756,1
680,511,1
632,250,1
320,671,1
679,543,1
397,213,1
410,161,1
490,371,1
251,439,1
45,434,1
195,43,1
362,224,1
266,677,1
296,168,1
810,46,1
847,649,1
150,538,1
802,359,1
883,636,1
980,143,1
377,37,1
741,110,1
347,367,1
601,168,1
133,236,1
684,1,1
669,217,1
696,456,1
677,708,1
956,453,1
523,194,1
504,21,1
75,540,1
324,621,1
677,825,1
430,126,1
23,721,1
419,901,1
243,641,1
790,369,1
672,470,1
400,288,1
463,354,1
528,323,1
686,265,1
839,990,1
454,888,1
658,867,1
749,171,1
875,682,1
688,425,1
215,447,1
229,182,1
168,808,1
895,163,1
77,780,1
576,93,1
91,764,1
855,102,1
690,353,1
294,846,1
102,776,1
30,969,1
360,259,1
366,863,1
56,40,1
581,672,1
953,626,1
138,294,1
839,409,1
691,450,1
111,123,1
820,375,1
338,47,1
289,128,1
575,275,1
993,593,1
99,192,1
550,668,1
150,958,1
299,584,1
25,658,1
372,504,1
85,866,1
951,267,1
924,654,1
617,943,1
996,976,1
689,550,1
214,86,1
387,245,1
554,88,1
53,514,1
553,576,1
951,870,1
217,858,1
630,875,1
756,759,1
892,537,1
355,214,1
269,401,1
550,81,1
171,434,1
550,778,1
59,829,1
971,125,1
26,225,1
288,974,1
232,707,1
894,120,1
825,838,1
887,78,1
628,849,1
242,438,1
633,507,1
109,614,1
609,961,1
528,381,1
503,928,1
467,304,1
419,390,1
818,28,1
281,170,1
228,711,1
96,948,1
533,524,1
440,363,1
153,311,1
22,332,1
626,163,1
80,735,1
166,678,1
206,399,1
736,361,1
588,418,1
510,17,1
349,262,1
558,358,1
916,362,1
937,303,1
409,814,1
536,549,1
684,832,1
37,210,1
413,177,1
658,445,1
562,408,1
500,535,1
263,763,1
504,490,1
264,443,1
341,34,1
821,738,1
958,117,1
225,519,1
220,683,1
382,32,1
30,854,1
124,304,1
875,520,1
152,540,1
423,815,1
190,903,1
125,429,1
210,310,1
402,252,1
443,875,1
522,963,1
908,833,1
133,827,1
194,286,1
550,651,1
536,650,1
413,131,1
44,20,1
922,114,1
648,847,1
24,6,1
584,9,1
627,10,1
938,112,1
88,132,1
141,343,1
40,248,1
986,412,1
993,141,1
265,84,1
717,934,1
752,613,1
858,843,1
791,397,1
489,785,1
670,385,1
139,863,1
423,518,1
929,688,1
429,947,1
799,237,1
283,969,1
354,313,1
414,204,1
587,624,1
408,358,1
724,864,1
128,701,1
714,250,1
31,849,1
20,826,1
485,203,1
135,130,1
844,719,1
466,466,1
866,526,1
714,124,1
554,211,1
24,818,1
467,251,1
428,389,1
21,554,1
786,552,1
916,389,1
91,53,1
912,30,1
538,919,1
293,849,1
526,443,1
475,508,1
652,659,1
240,641,1
579,27,1
174,799,1
877,988,1
906,54,1
306,207,1
778,985,1
111,520,1
6,558,1
461,796,1
780,711,1
401,557,1
694,221,1
49,219,1
41,939,1
34,924,1
207,766,1
449,570,1
353,220,1
514,923,1
339,539,1
899,777,1
747,815,1
868,689,1
982,396,1
298,511,1
864,822,1
920,97,1
626,537,1
134,938,1
250,27,1
921,298,1
711,805,1
277,295,1
962,353,1
766,201,1
520,556,1
631,228,1
157,404,1
16,88,1
135,600,1
807,284,1
278,146,1
861,969,1
655,495,1
201,671,1
905,279,1
116,734,1
922,917,1
594,831,1
278,611,1
770,761,1
207,620,1
58,266,1
99,0,1
993,491,1
681,162,1
753,74,1
73,475,1
713,78,1
643,33,1
964,886,1
842,848,1
429,943,1
52,550,1
767,428,1
613,67,1
271,781,1
431,540,1
155,395,1
119,637,1
887,132,1
119,40,1
56,293,1
442,152,1
408,490,1
438,719,1
926,417,1
793,145,1
558,588,1
425,899,1
470,642,1
7,462,1
942,940,1
191,125,1
382,867,1
127,95,1
897,889,1
667,282,1
447,547,1
865,466,1
534,113,1
371,328,1
789,769,1
113,421,1
397,583,1
356,519,1
798,431,1
406,450,1
375,755,1
655,894,1
700,42,1
233,38,1
493,791,1
517,991,1
720,929,1
152,356,1
443,919,1
680,227,1
35,656,1
759,875,1
403,57,1
446,429,1
124,42,1
395,278,1
981,711,1
13,796,1
952,531,1
748,652,1
811,662,1
677,853,1
653,923,1
192,572,1
987,858,1
595,453,1
832,119,1
191,321,1
122,797,1
556,672,1
678,421,1
292,953,1
946,904,1
67,499,1
990,284,1
276,204,1
761,954,1
951,800,1
374,837,1
377,828,1
244,692,1
198,564,1
150,258,1
707,40,1
863,66,1
182,848,1
200,19,1
541,876,1
961,569,1
368,269,1
873,69,1
989,347,1
438,183,1
842,155,1
948,448,1
122,168,1
279,126,1
865,822,1
420,830,1
20,646,1
774,391,1
774,775,1
432,785,1
167,186,1
470,543,1
864,934,1
212,334,1
62,160,1
574,619,1
47,536,1
397,617,1
398,573,1
299,485,1
59,886,1
192,980,1
497,112,1
814,678,1
924,67,1
701,203,1
901,983,1
960,595,1
50,939,1
191,41,1
990,309,1
823,547,1
731,878,1
474,553,1
959,261,1
840,891,1
345,853,1
301,930,1
16,354,1
304,259,1
221,656,1
408,580,1
52,295,1
632,498,1
901,561,1
402,685,1
651,788,1
911,190,1
641,340,1
141,744,1
470,239,1
951,513,1
266,559,1
850,742,1
493,406,1
295,868,1
933,602,1
897,516,1
977,489,1
764,682,1
886,714,1
827,462,1
657,527,1
353,553,1
554,556,1
20,954,1
121,993,1
292,38,1
571,596,1
617,407,1
254,534,1
661,952,1
189,22,1
639,446,1
429,736,1
27,565,1
720,597,1
489,29,1
465,595,1
351,698,1
292,537,1
635,277,1
96,26,1
27,703,1
614,613,1
192,836,1
851,334,1
754,327,1
460,159,1
626,503,1
118,772,1
14,964,1
203,320,1
239,35,1
568,954,1
881,320,1
111,395,1
769,183,1
642,133,1
663,362,1
260,532,1
76,869,1
877,831,1
556,148,1
832,606,1
418,417,1
903,546,1
788,353,1
826,953,1
70,771,1
368,426,1
149,324,1
960,392,1
440,272,1
833,343,1
197,857,1
492,55,1
666,922,1
64,860,1
437,351,1
758,768,1
876,756,1
972,278,1
8,259,1
801,410,1
296,102,1
622,369,1
407,220,1
243,303,1
457,827,1
352,464,1
792,780,1
769,579,1
30,984,1
276,348,1
282,288,1
841,655,1
501,629,1
770,263,1
61,874,1
240,841,1
136,852,1
717,562,1
923,566,1
399,141,1
683,458,1
920,353,1
70,23,1
108,984,1
471,81,1
351,536,1
750,487,1
951,202,1
403,132,1
640,344,1
462,955,1
84,355,1
295,609,1
449,318,1
745,133,1
441,506,1
63,877,1
95,899,1
107,965,1
458,273,1
268,842,1
494,277,1
634,256,1
415,937,1
754,708,1
879,139,1
245,970,1
621,225,1
372,244,1
868,145,1
893,5,1
862,933,1
685,817,1
212,116,1
92,818,1
477,231,1
966,847,1
478,387,1
252,479,1
988,765,1
42,457,1
495,432,1
204,186,1
790,170,1
618,948,1
247,815,1
465,615,1
296,789,1
659,296,1
505,207,1
436,552,1
331,918,1
62,509,1
300,485,1
800,336,1
345,886,1
375,476,1
967,83,1
962,697,1
611,751,1
492,446,1
613,314,1
798,510,1
855,328,1
922,568,1
721,233,1
83,496,1
708,390,1
368,767,1
87,685,1
407,812,1
586,189,1
408,242,1
972,172,1
60,334,1
387,162,1
622,272,1
345,566,1
577,108,1
354,788,1
722,841,1
588,159,1
92,926,1
537,404,1
15,647,1
770,878,1
182,875,1
487,776,1
613,915,1
771,443,1
3,231,1
100,840,1
866,137,1
737,556,1
333,759,1
117,654,1
421,124,1
664,29,1
332,508,1
359,687,1
937,710,1
206,710,1
82,616,1
825,72,1
588,829,1
754,48,1
936,210,1
889,654,1
226,347,1
906,427,1
14,644,1
804,417,1
594,864,1
960,188,1
410,667,1
566,49,1
998,432,1
473,916,1
594,842,1
274,798,1
806,356,1
158,643,1
72,975,1
404,597,1
149,921,1
357,255,1
821,370,1
834,755,1
872,924,1
133,922,1
671,459,1
582,384,1
895,334,1
891,929,1
580,518,1
546,42,1
915,436,1
302,837,1
106,104,1
456,616,1
98,868,1
724,801,1
765,584,1
25,287,1
317,175,1
658,175,1
674,672,1
463,702,1
362,260,1
562,194,1
371,437,1
52,220,1
740,526,1
566,981,1
838,43,1
242,616,1
909,943,1
849,737,1
853,356,1
614,953,1
915,522,1
295,804,1
461,592,1
247,744,1
787,521,1
998,597,1
171,405,1
472,692,1
375,939,1
694,119,1
957,490,1
279,546,1
296,394,1
482,832,1
974,262,1
956,223,1
220,143,1
780,648,1
454,146,1
411,844,1
686,438,1
624,715,1
609,149,1
640,494,1
37,720,1
752,983,1
964,440,1
424,149,1
400,370,1
416,287,1
990,641,1
649,975,1
258,280,1
769,95,1
991,406,1
222,16,1
530,186,1
865,250,1
761,847,1
901,645,1
81,673,1
529,904,1
221,982,1
199,500,1
630,849,1
25,442,1
490,219,1
642,71,1
648,806,1
970,201,1
569,183,1
84,588,1
22,867,1
313,931,1
217,842,1
720,722,1
58,700,1
731,975,1
160,917,1
930,139,1
365,102,1
568,809,1
737,619,1
952,92,1
492,861,1
748,808,1
10,635,1
424,512,1
894,317,1
908,335,1
682,95,1
265,614,1
126,307,1
826,52,1
66,610,1
925,977,1
419,821,1
707,673,1
140,278,1
995,207,1
194,900,1
285,637,1
954,845,1
632,220,1
265,34,1
926,218,1
394,240,1
731,404,1
522,887,1
454,763,1
663,461,1
68,943,1
486,916,1
603,98,1
240,502,1
442,440,1
746,683,1
990,521,1
14,160,1
140,963,1
447,213,1
877,787,1
264,457,1
880,966,1
610,420,1
721,318,1
396,443,1
965,204,1
560,893,1
867,320,1
874,385,1
323,937,1
280,837,1
992,898,1
585,446,1
443,510,1
775,946,1
575,583,1
63,910,1
674,883,1
382,975,1
685,341,1
164,751,1
699,473,1
542,211,1
941,196,1
33,255,1
498,836,1
210,786,1
802,743,1
259,938,1
511,549,1
981,171,1
407,33,1
526,13,1
652,132,1
674,309,1
704,778,1
470,34,1
650,666,1
81,621,1
957,965,1
634,957,1
655,877,1
417,167,1
827,741,1
936,296,1
128,98,1
257,904,1
254,93,1
798,397,1
297,952,1
300,701,1
428,875,1
464,165,1
616,846,1
714,815,1
634,243,1
931,484,1
557,88,1
790,824,1
885,834,1
306,51,1
261,833,1
559,707,1
305,364,1
345,171,1
114,397,1
731,770,1
461,953,1
504,398,1
470,911,1
276,927,1
390,966,1
943,276,1
393,765,1
137,34,1
64,385,1
68,234,1
677,957,1
546,969,1
321,909,1
626,12,1
470,280,1
418,885,1
339,349,1
139,662,1
48,174,1
889,407,1
103,956,1
414,740,1
764,939,1
670,759,1
276,459,1
416,412,1
136,564,1
454,423,1
87,742,1
834,551,1
272,676,1
720,51,1
235,788,1
367,972,1
98,868,1
370,363,1
567,663,1
335,564,1
389,777,1
485,241,1
720,85,1
226,645,1
339,646,1
589,799,1
324,605,1
65,659,1
760,994,1
734,483,1
975,477,1
231,328,1
672,623,1
651,121,1
838,581,1
807,787,1
432,229,1
898,62,1
196,943,1
527,201,1
437,444,1
468,662,1
854,949,1
899,671,1
913,604,1
346,531,1
631,379,1
597,985,1
357,385,1
904,902,1
99,927,1
356,244,1
667,649,1
560,767,1
535,187,1
630,311,1
956,939,1
345,8,1
831,892,1
176,95,1
345,881,1
701,945,1
839,959,1
171,758,1
359,908,1
538,306,1
354,345,1
824,128,1
158,722,1
800,347,1
7,909,1
552,195,1
687,529,1
778,659,1
930,156,1
36,678,1
18,112,1
73,873,1
462,903,1
838,620,1
308,801,1
870,696,1
755,333,1
633,973,1
29,166,1
947,965,1
326,569,1
803,820,1
492,415,1
265,982,1
683,998,1
734,926,1
52,268,1
406,146,1
154,345,1
17,482,1
53,378,1
615,32,1
879,63,1
334,604,1
52,559,1
651,671,1
663,817,1
534,755,1
131,307,1
352,739,1
590,573,1
260,71,1
922,569,1
372,874,1
476,88,1
798,198,1
735,463,1
785,564,1
677,705,1
880,184,1
153,93,1
517,119,1
98,982,1
945,572,1
184,910,1
782,759,1
839,746,1
968,731,1
359,893,1
981,857,1
397,164,1
131,487,1
972,311,1
832,802,1
574,775,1
318,350,1
110,516,1
927,902,1
954,161,1
618,759,1
797,859,1
561,986,1
618,615,1
685,552,1
374,819,1
947,881,1
926,929,1
139,261,1
541,684,1
797,48,1
110,443,1
626,426,1
973,646,1
814,497,1
843,95,1
125,195,1
129,880,1
918,1,1
279,615,1
140,65,1
70,375,1
477,638,1
538,623,1
183,362,1
636,177,1
523,19,1
644,322,1
968,683,1
442,711,1
255,293,1
636,292,1
895,727,1
15,445,1
610,508,1
423,96,1
340,869,1
384,161,1
145,948,1
624,93,1
635,791,1
197,119,1
374,115,1
816,872,1
687,961,1
407,613,1
570,86,1
497,209,1
119,130,1
283,196,1
351,27,1
613,732,1
593,950,1
923,357,1
473,29,1
487,150,1
516,74,1
109,250,1
25,206,1
779,360,1
546,494,1
275,828,1
386,971,1
592,558,1
489,909,1
970,389,1
754,992,1
243,981,1
410,113,1
97,633,1
471,530,1
190,543,1
956,328,1
101,576,1
935,677,1
247,219,1
661,107,1
889,33,1
254,508,1
457,291,1
772,306,1
214,41,1
976,712,1
95,471,1
439,430,1
771,677,1
45,499,1
102,481,1
38,430,1
968,779,1
108,936,1
846,564,1
769,856,1
977,477,1
59,457,1
744,4,1
936,699,1
764,249,1
716,748,1
211,119,1
81,669,1
718,754,1
580,334,1
958,569,1
784,196,1
175,551,1
25,257,1
16,472,1
291,389,1
519,629,1
381,625,1
486,45,1
153,923,1
142,722,1
872,576,1
453,213,1
99,160,1
123,367,1
510,333,1
428,318,1
819,403,1
303,118,1
662,162,1
887,760,1
866,295,1
758,707,1
234,412,1
224,658,1
360,598,1
522,93,1
22,24,1
206,222,1
463,865,1
668,905,1
355,313,1
475,30,1
335,446,1
28,150,1
494,716,1
357,641,1
659,445,1
426,996,1
451,377,1
311,564,1
294,496,1
692,320,1
587,481,1
46,589,1
845,697,1
237,791,1
97,252,1
276,126,1
455,693,1
276,423,1
110,71,1
482,187,1
708,328,1
479,438,1
398,500,1
19,269,1
100,752,1
806,99,1
878,380,1
613,971,1
971,459,1
575,885,1
440,999,1
322,383,1
590,183,1
548,612,1
953,918,1
935,467,1
937,963,1
376,141,1
342,808,1
637,75,1
206,318,1
399,11,1
9,42,1
102,672,1
800,115,1
118,298,1
472,855,1
776,699,1
775,82,1
167,511,1
723,974,1
312,995,1
889,234,1
437,745,1
19,774,1
818,22,1
779,40,1
353,406,1
164,515,1
152,32,1
302,838,1
438,73,1
114,59,1
415,986,1
708,238,1
577,800,1
336,129,1
203,778,1
334,594,1
180,466,1
22,129,1
548,469,1
130,445,1
54,286,1
274,108,1
943,161,1
272,183,1
781,126,1
772,612,1
682,600,1
913,812,1
199,729,1
631,7,1
635,86,1
203,742,1
362,666,1
940,398,1
490,799,1
233,90,1
399,167,1
12,40,1
245,75,1
703,592,1
922,866,1
749,189,1
159,923,1
733,218,1
200,373,1
510,239,1
103,995,1
737,317,1
400,85,1
764,299,1
157,620,1
912,391,1
564,994,1
664,126,1
550,97,1
23,374,1
875,707,1
361,489,1
46,358,1
623,778,1
758,517,1
535,192,1
846,488,1
930,790,1
305,90,1
758,844,1
764,645,1
339,426,1
27,879,1
27,266,1
795,334,1
709,816,1
367,925,1
485,844,1
854,196,1
766,335,1
978,316,1
69,983,1
578,972,1
581,618,1
761,88,1
506,335,1
432,217,1
21,311,1
740,742,1
297,418,1
337,25,1
457,538,1
980,508,1
181,709,1
215,894,1
336,101,1
250,55,1
213,978,1
745,373,1
38,675,1
663,775,1
863,846,1
157,608,1
412,541,1
732,583,1
850,608,1
237,55,1
719,120,1
649,183,1
139,334,1
508,182,1
999,791,1
861,138,1
332,900,1
3,722,1
299,997,1
384,620,1
512,789,1
892,240,1
875,61,1
983,749,1
315,655,1
473,344,1
58,807,1
230,55,1
407,498,1
462,166,1
372,292,1
438,274,1
113,15,1
666,512,1
902,905,1
868,934,1
89,494,1
160,632,1
624,545,1
306,365,1
528,674,1
896,130,1
889,386,1
730,787,1
515,339,1
35,568,1
535,331,1
836,896,1
647,107,1
952,451,1
161,681,1
255,328,1
692,319,1
416,33,1
109,810,1
69,671,1
643,935,1
761,233,1
624,949,1
975,727,1
267,819,1
779,458,1
470,175,1
962,276,1
785,445,1
400,367,1
141,650,1
277,264,1
718,470,1
675,607,1
847,600,1
431,345,1
432,786,1
896,663,1
441,746,1
396,489,1
187,340,1
196,43,1
790,497,1
185,376,1
884,17,1
580,533,1
734,178,1
758,463,1
259,49,1
141,189,1
645,615,1
682,570,1
28,302,1
962,260,1
857,112,1
954,997,1
682,316,1
384,812,1
859,655,1
709,254,1
566,49,1
903,650,1
874,876,1
981,284,1
12,289,1
105,281,1
883,993,1
257,984,1
111,289,1
818,268,1
491,822,1
415,948,1
714,460,1
489,503,1
663,885,1
156,546,1
695,298,1
857,909,1
266,822,1
743,180,1
0,386,1
886,864,1
226,451,1
936,179,1
483,615,1
750,22,1
988,480,1
444,175,1
117,524,1
169,141,1
709,937,1
369,607,1
859,378,1
350,524,1
623,443,1
215,118,1
914,647,1
936,384,1
380,934,1
439,398,1
675,37,1
999,17,1
47,121,1
826,88,1
593,833,1
89,882,1
929,993,1
786,460,1
761,60,1
835,892,1
978,74,1
476,430,1
261,151,1
34,515,1
376,148,1
684,62,1
504,645,1
344,2,1
351,123,1
90,213,1
287,855,1
671,305,1
705,236,1
66,15,1
517,929,1
483,605,1
222,160,1
613,372,1
384,347,1
670,694,1
337,705,1
336,129,1
700,773,1
252,97,1
623,480,1
580,6,1
516,834,1
691,515,1
953,24,1
227,30,1
565,54,1
574,231,1
481,758,1
712,711,1
536,117,1
912,638,1
0,271,1
247,641,1
453,164,1
38,504,1
58,497,1
900,94,1
861,131,1
26,344,1
700,657,1
789,384,1
118,231,1
769,278,1
827,153,1
243,971,1
994,77,1
775,585,1
154,949,1
844,46,1
935,928,1
927,332,1
719,454,1
864,394,1
335,933,1
120,919,1
258,295,1
439,784,1
340,754,1
410,952,1
344,377,1
318,43,1
742,931,1
971,474,1
21,742,1
382,49,1
586,214,1
227,160,1
740,768,1
992,210,1
319,629,1
142,453,1
960,424,1
276,822,1
103,259,1
599,174,1
994,205,1
953,783,1
414,181,1
89,912,1
848,95,1
758,578,1
631,791,1
615,34,1
798,534,1
768,72,1
451,236,1
208,288,1
578,707,1
581,122,1
868,738,1
323,80,1
489,494,1
142,662,1
932,62,1
890,1,1
603,170,1
219,716,1
740,166,1
99,106,1
622,241,1
881,631,1
867,145,1
212,917,1
676,693,1
378,424,1
114,507,1
349,89,1
400,163,1
599,797,1
953,123,1
992,661,1
511,279,1
500,870,1
114,191,1
381,816,1
50,82,1
89,149,1
275,144,1
126,443,1
823,436,1
702,511,1
900,598,1
597,417,1
747,154,1
303,236,1
990,382,1
164,651,1
239,360,1
383,454,1
779,780,1
23,411,1
714,590,1
306,424,1
180,573,1
818,949,1
697,528,1
179,228,1
828,748,1
872,439,1
629,870,1
360,965,1
67,433,1
744,9,1
962,594,1
181,914,1
922,241,1
863,878,1
750,470,1
720,754,1
928,716,1
298,377,1
96,660,1
90,24,1
291,585,1
596,595,1
552,905,1
926,676,1
474,828,1
94,209,1
702,842,1
5,731,1
545,244,1
21,580,1
426,737,1
77,527,1
838,756,1
403,33,1
904,325,1
112,670,1
418,735,1
460,829,1
128,813,1
805,992,1
695,852,1
82,77,1
447,179,1
117,92,1
199,476,1
1,928,1
787,902,1
453,947,1
249,709,1
884,162,1
564,316,1
260,523,1
204,873,1
347,184,1
186,790,1
281,360,1
602,570,1
968,729,1
921,631,1
692,859,1
461,682,1
275,827,1
624,145,1
135,458,1
957,313,1
857,765,1
762,458,1
812,394,1
7,742,1
49,190,1
695,549,1
214,119,1
418,598,1
21,30,1
340,788,1
810,739,1
677,601,1
35,353,1
325,933,1
850,171,1
950,176,1
228,790,1
509,823,1
131,538,1
196,676,1
643,28,1
390,404,1
657,991,1
131,319,1
61,429,1
503,709,1
745,849,1
868,977,1
93,744,1
25,129,1
349,307,1
651,329,1
670,303,1
253,268,1
718,809,1
955,515,1
